latitude,longitude
12.9986311,77.5425457
12.9768434,77.5766006
12.9171162,77.5794255
12.9643458,77.5406266
12.9606945,77.5126117
12.9959912,77.5714779
12.9388789,77.6949838
12.9751769,77.574803
12.959075,77.645655
12.9362492,77.6923404
13.0975116,77.5994535
12.9643943,77.5779112
12.9302391,77.6096726
13.0589422,77.5458588
12.9757356,77.5587985
12.9770689,77.5763996
12.9680212,77.5786814
12.9435583,77.5849826
12.9363842,77.5180344
12.9735509,77.5793147
12.9948425,77.5543099
12.9791681,77.5774638
12.9548449,77.5800489
12.9640041,77.5779865
12.8761433,77.616635
12.9318322,77.6323696
13.0166015,77.5910896
12.94875,77.5981238
12.9744848,77.5454974
13.1838774,77.6795725
12.9810399,77.6102545
12.9775267,77.576395
12.9474274,77.5910104
12.9610516,77.5272377
12.9820816,77.6064296
13.187012,77.680776
12.9809833,77.5983883
12.9752205,77.5825794
12.9789611,77.5806444
12.9731236,77.5791027
12.9762816,77.5757851
12.9637428,77.5767056
13.0407718,77.5186705
12.9341093,77.6907113
12.9756456,77.5615451
13.0003651,77.6772218
12.9649181,77.5387612
12.9705561,77.6069554
12.917962,77.5596092
12.9735651,77.5792735
12.9640491,77.5768372
13.000065729045636,77.67656203621901
12.9619982,77.5988819
13.0018122,77.5502692
12.9822813,77.5633063
12.9267599,77.6787937
12.9504638,77.6999891
12.999695,77.5497012
13.0360647,77.5892668
13.1838626,77.6795276
12.9709931,77.6476318
13.0708394,77.5889787
13.0142436,77.4943695
12.9643265,77.5770208
12.9397683,77.695728
12.9328325,77.5159565
12.9387154,77.6970445
12.9974233,77.6117097
12.9340271,77.6906863
13.0108579,77.5503459
12.9752468,77.5764236
12.9547724,77.5931899
12.9744103,77.5456356
12.9723673,77.5796248
13.036383,77.5043031
12.9783148,77.578688
12.9685605,77.537313
12.9949689,77.6092291
12.9820548,77.6100238
12.9626419,77.5847323
12.9818725,77.6076138
12.9349403,77.6137273
12.9985199,77.5487047
12.956028576177204,77.72946467049191
12.9773705,77.5764151
13.007758,77.5711289
12.8418752,77.6459576
12.9421689,77.5730326
12.9940975,77.5891159
12.9833601,77.5602976
12.9843114,77.6028611
12.9644554,77.6064258
12.9649475,77.5767161
12.9911077,77.5885155
12.9818038,77.6125308
12.9733059,77.580524
12.9774138,77.5764391
12.9961931,77.5631494
12.9537221,77.5427443
12.9913035,77.5885282
13.0504244,77.5254918
12.980999,77.5984076
12.977494,77.5768054
12.9987871,77.5508251
12.9969229,77.6911142
12.9608963,77.5509447
13.0594066,77.5928142
12.9606019,77.5710212
12.9771165,77.5764607
12.9262642,77.5864137
12.9933271,77.6612518
12.983745,77.6042651
13.0713,77.5880833
12.9819499,77.5996499
12.9395195,77.6954146
12.9803451,77.6099409
12.9899711,77.553032
12.9537916,77.5434294
12.9756939,77.577185
13.0084033,77.6951383
13.0120397,77.5525586
13.0291123,77.5392443
13.034391688973562,77.55736917257309
12.9501821,77.6996072
13.1841782,77.6797971
13.0002085,77.5496668
13.0080039,77.5563539
12.9642542,77.5788017
13.0289733,77.5707152
12.9643799,77.5785906
12.9647933,77.5747977
12.9571833,77.5675182
12.9957633,77.6950024
12.9862519,77.5511043
12.9753401,77.5757606
12.9821555,77.6126449
12.9590993,77.5767935
12.9385743,77.6972525
12.9882995,77.5773768
12.9640453,77.5829286
12.9790626,77.6406987
12.9754961,77.5761242
13.071092,77.5878899
12.9773075,77.5707177
12.8932338,77.6370749
12.9597069,77.6490799
12.9820259,77.6105121
12.9649809,77.53858
12.9768286,77.5776406
12.9753445,77.5764436
12.9798162,77.6071994
12.9549836,77.5799308
12.9933087,77.5893043
12.9455002,77.6979211
12.933186,77.6131587
12.9987982,77.5501663
12.9678373,77.5789456
12.9145546,77.5858091
12.9665783,77.717815
13.0930678,77.5940832
12.9810768,77.5984524
12.8419756,77.6441995
12.9753567,77.576295
12.999115,77.548795
13.0120837,77.5543985
12.9671583,77.5868225
12.9770322,77.5767872
12.9278103,77.6809275
12.9380021,77.6992636
13.1861501,77.6798817
13.0455017,77.6272567
13.0291917,77.5709953
13.0705581,77.5876161
12.8869483,77.640953
12.9423199,77.5483681
12.9363582,77.69278
12.9900039,77.5743652
12.9193235,77.651738
12.9727417,77.5787032
12.9959228,77.6944668
12.9036644,77.5856192
12.9780512,77.5809117
12.9610662,77.6360748
12.9665072,77.5779232
12.9370379,77.6932277
13.1914553,77.6465128
12.9778299,77.5795803
12.9333637,77.6912327
12.9317764,77.6875934
12.9966051,77.5621247
12.9734582,77.5792782
12.9646109,77.5761939
13.0700654,77.5876277
12.9637035,77.5767082
12.9598947,77.6460845
12.9048421,77.5299793
12.9775512,77.5766117
13.0713083,77.5879617
12.9723338,77.5798015
12.9770503,77.5769728
13.012845,77.5544483
12.9775507,77.5772048
12.9416851,77.571126
13.0055092,77.6853871
12.9733484,77.5510137
12.9815578,77.608341
12.9332294,77.6913593
12.9790732,77.5750712
13.0711518,77.5874485
12.9397075,77.695592
12.9756295,77.5588838
12.9640633,77.717937
12.9826701,77.6117308
13.005507,77.5688011
12.9884982,77.5985926
12.9954646,77.6140234
12.9650059,77.5741979
12.9674125,77.5940644
12.9522475,77.5408185
12.9786373,77.5750637
12.9644744,77.5776585
12.9744643,77.5470586
12.9734826,77.5499611
12.9326546,77.6885543
13.0022179,77.5502668
12.9665419,77.5359984
12.9963172,77.5842433
13.0079495,77.5797432
12.9745511,77.5479991
12.9635635,77.5785222
13.0361194,77.5716722
12.9576246,77.7009742
13.0130807,77.5543772
12.9797647,77.5749385
12.9517948,77.5769552
13.0275371,77.5426647
12.9791258,77.6070069
13.1912044,77.6462911
12.9104215,77.4819771
12.9236812,77.576313
12.9574027,77.700961
12.9791948,77.5774835
12.9974865,77.5481161
12.9791426,77.578183
12.9643678,77.5760298
12.9655926,77.5852397
12.9828295,77.6106869
12.9976737,77.5492239
12.8898214,77.5631657
12.964986,77.5387962
13.0547359,77.7633412
12.9721159,77.625605
13.0102567,77.6973293
12.9754262,77.5757286
13.0474992,77.574273
12.9806576,77.6032056
12.9789404,77.5810075
12.9422986,77.5711519
12.9874496,77.57431
12.9962488,77.563166
12.978414,77.5436697
12.931405,77.69485
12.9810687,77.6102894
12.9977296,77.5512763
13.0281017,77.5734176
12.9643473,77.5788765
12.9755162,77.5825974
12.9814287,77.6086954
12.9743706,77.5513226
12.9744047,77.5457365
12.9629367,77.7171333
13.0110783,77.5545047
12.9640641,77.5853343
12.9165643,77.6735584
12.9704933,77.5751333
12.997126,77.5511901
13.0101366,77.6973144
12.92185,77.619945
12.9770974,77.5800895
12.9743993,77.5453665
12.9137502,77.6069933
12.9753483,77.7110333
13.0055612,77.5687915
12.963315,77.7330233
12.9620734,77.598924
12.9745017,77.56998
12.9712933,77.5977397
12.9277933,77.5810567
12.9685092,77.5776065
12.9762856,77.5773759
12.9780361,77.5791645
13.0062744,77.6869644
12.9812064,77.6094316
12.9770156,77.5757401
12.9972765,77.5480854
12.9863083,77.55427
12.9655099,77.5370446
12.9762783,77.577365
13.0475169,77.5008868
13.0070805,77.571079
12.9700892,77.6393741
12.9535622,77.5427017
12.9820344,77.6064101
12.9736706,77.5514029
12.9697681,77.6413908
13.0075841,77.5488172
13.026968,77.5792818
12.9792104,77.6069851
12.9180313,77.651896
12.9816255,77.6080642
12.9278117,77.58618
12.961362,77.5996239
12.9723047,77.5939607
12.9864809,77.5807476
13.0709047,77.5875527
13.019537,77.5531736
12.9559801,77.6933149
12.9775404,77.5803793
12.9769452,77.5707842
12.9751645,77.6202029
13.0713438,77.5883346
12.9967253,77.5547388
13.0112052,77.55067
12.9343172,77.6122625
12.9734972,77.5509604
12.9260224,77.6763533
13.1844241,77.6796382
12.9771542,77.5764626
12.9729629,77.5790673
12.9674057,77.5743963
12.9866023,77.5493477
13.0082163,77.6944238
12.9868195,77.5558085
13.0121428,77.5530497
12.9912514,77.5884094
13.0075971,77.5711703
13.0067393,77.5485249
12.9725845,77.626903
13.0691498,77.5299479
12.9648613,77.5389603
12.9735545,77.579326
12.9988005,77.5527342
13.0290097,77.5393584
12.8987179,77.6754941
13.0144752,77.5736707
13.0354477,77.589097
12.9359342,77.6152149
12.9694759,77.5755025
13.071235,77.58787
12.9209114,77.6653094
12.9368988,77.5768538
12.9829115,77.548744
12.9639727,77.5838776
13.0001892,77.5489404
12.9168625,77.5960915
13.0084936,77.6953513
13.1915209,77.6464927
12.9642584,77.5768748
13.0057658,77.6858308
12.9825086,77.6125634
12.9600743,77.5876568
12.9535168,77.5423877
12.9827332,77.6106775
13.0087817,77.554553
12.8760149,77.6472469
13.0082114,77.5549821
12.9809638,77.6109913
12.9809307,77.5750652
12.9058133,77.62992
13.0111581,77.5899054
12.9460693,77.5701227
12.9641475,77.5839817
13.0095353,77.5544468
12.9771049,77.5757096
13.097094,77.5995695
12.9338096,77.6913186
12.9807,77.5747067
12.9838887,77.6036581
13.0060781,77.6207615
13.0475776,77.575575
12.9809776,77.6077396
12.9830811,77.6093871
13.0358742,77.5892511
13.0362597,77.6232316
12.9691767,77.7367267
12.9962477,77.668477
12.9394027,77.6195177
12.9643306,77.576253
12.9658695,77.7175518
12.9962122,77.6686833
12.9728993,77.57914
12.9430325,77.5711021
12.9761638,77.5757491
12.8762775,77.5976097
12.9614784,77.5774984
12.9758756,77.5763905
12.9930917,77.6097333
12.9372157,77.7022881
13.0088097,77.5543103
12.9110156,77.638124
12.9787302,77.5730133
12.973402,77.5514457
12.9759724,77.5772682
12.9801954,77.652093
12.9963278,77.6938433
12.9319433,77.6956067
12.9756774,77.5614003
12.9916162,77.652545
12.9326866,77.631514
12.9818558,77.5947155
12.9697387,77.5756756
12.9979936,77.5524271
12.973539,77.6155033
12.9771026,77.5764964
12.9758105,77.5590695
13.0005499,77.6762016
12.9930393,77.5540231
12.9778243,77.574017
13.0709047,77.5875527
12.9975362,77.5475248
12.88625,77.5608583
12.9198071,77.5835709
12.9991623,77.5483795
12.9826024,77.6106952
12.9371997,77.627142
12.9761538,77.577408
12.9822348,77.6068663
12.9609793,77.5276343
12.9647289,77.7169817
12.9646473,77.5841412
12.9484164,77.572235
12.9844907,77.6036103
12.9632395,77.5815671
12.9767331,77.5990512
12.9588974,77.5775435
12.9736448,77.5782127
12.9784764,77.5794907
12.9648802,77.5388988
12.9741218,77.5442079
12.9792286,77.602296
12.9773666,77.570738
12.9791569,77.5773503
13.1097517,77.6043133
12.9963183,77.5631991
12.9173117,77.5734654
13.0707459,77.5879543
13.0111789,77.5545865
12.9122225,77.5728499
13.0054481,77.5698213
12.9801473,77.6137613
13.0114256,77.5511297
12.9735536,77.5512412
12.942442,77.7470012
12.9784214,77.6361074
13.0036123,77.6629179
13.0703937,77.5876857
12.9789328,77.5808454
12.9679832,77.5748816
12.9796145,77.6071366
12.9592383,77.5757733
12.9714066,77.6582496
12.9568286,77.5750098
12.9702695,77.643092
12.9979743,77.5521842
12.9523287,77.6998364
13.0354037,77.5890808
12.9729216,77.6167103
12.9849743,77.6052377
12.9863182,77.734985
12.8781824,77.671873
12.9172938,77.5740544
12.9739105,77.5787639
12.9641281,77.576963
13.1840918,77.6797783
12.9778983,77.5444517
13.0369226,77.5895317
12.9736145,77.5446006
12.9815882,77.6083737
12.9976314,77.5493597
12.9810867,77.6101463
12.9959867,77.6678967
13.0017633,77.5713967
12.9789883,77.5806533
13.1845667,77.6798067
13.0180731,77.5537629
12.9699003,77.5754279
13.119855,77.6099933
12.9992958,77.5713742
12.9774436,77.5711605
12.9218281,77.5806895
12.9999795,77.5496386
12.9320292,77.6320445
13.0352352,77.588991
13.0000912,77.5713124
13.0970177,77.5988461
12.9198478,77.6103144
13.0032255,77.5536547
12.9138645,77.5857062
12.9712106,77.5365841
12.9764365,77.574658
12.9774799,77.5756195
12.9815421,77.6083817
12.9964182,77.6687983
12.9824436,77.6060715
12.9338029,77.6911
13.0003904,77.5694397
12.9536677,77.59144
12.9713092,77.5976336
12.97285,77.5382117
12.9826739,77.6105523
12.9986367,77.556105
12.97455,77.5786333
12.9766782,77.5796213
12.9507017,77.5824133
12.9815614,77.6082795
13.0353477,77.5889647
12.9649852,77.5385088
12.9686496,77.537211
13.0005234,77.676271
13.0596872,77.5765271
12.9642578,77.583965
12.9714033,77.5970151
12.9790866,77.5782713
12.9769548,77.5773279
12.9719262,77.6068783
12.9916764,77.5883622
12.9126605,77.6352503
12.987268,77.5802155
13.071334,77.5882594
13.0123216,77.5548051
12.9977013,77.6703832
13.0290061,77.570783
13.0259027,77.5323457
13.0015775,77.5503402
12.9720378,77.5940708
12.97579,77.5593317
12.9793339,77.5749741
12.9736285,77.5788026
12.9062851,77.5900289
12.9745085,77.547431
12.9712466,77.5975847
13.0089337,77.554526
12.8707602,77.6543137
13.008565,77.5431517
12.9974893,77.5487354
12.9975288,77.5499542
12.9740005,77.5446617
12.9875372,77.5552216
12.9964333,77.6688766
12.9579117,77.5863467
12.9771854,77.5764953
12.9716625,77.658095
12.9810791,77.6101563
12.9728045,77.617207
12.9841549,77.6034936
12.9947978,77.5896966
12.9594903,77.5766854
12.9771543,77.5764874
12.9083414,77.6001835
12.993649,77.5681075
12.9961437,77.69383
12.9689287,77.5362861
12.9651601,77.579383
12.9962184,77.6683391
12.9084246,77.6019628
12.9820732,77.6104105
12.99785,77.5512867
12.9649469,77.5384731
12.9718094,77.5977956
12.896915,77.635325
12.9761267,77.577385
12.9234876,77.6187835
12.9700695,77.5757538
12.9280862,77.6803089
13.0107439,77.5502879
12.9773079,77.5707744
12.9642902,77.5768926
13.008055,77.5565383
12.9640655,77.5828474
13.000243337088062,77.67682179196676
12.9994583,77.6874667
12.9479631,77.5800735
12.9796733,77.5770092
13.0060151,77.6864247
12.965795,77.5362393
12.9630881,77.6414414
12.9764609,77.5773724
12.9809005,77.6099884
13.0701847,77.5870191
12.9699163,77.5757064
12.9715444,77.5080669
12.9797338,77.5749241
12.876248,77.5442591
13.03178,77.6238967
13.0061288,77.5712294
12.9759813,77.5781696
13.0965506,77.5999952
13.0122928,77.5542171
12.9775152,77.58029
13.0105729,77.5545183
12.9962955,77.6685402
12.9764229,77.5773493
13.0033567,77.5501833
12.9816628,77.6096344
12.9774747,77.5763808
12.9397858,77.6955069
12.9963442,77.6177318
12.9398191,77.6957142
12.9740202,77.5455013
12.9034783,77.6421033
12.9793336,77.5770556
12.9335939,77.6910223
12.8419042,77.6454993
13.0077809,77.5711485
13.0003523,77.5500246
12.9702765,77.5760895
12.9253971,77.6202535
12.9999578,77.5494693
12.9123233,77.635642
12.9027326,77.6757065
12.9770041,77.5769224
12.9541648,77.5852952
12.970409,77.6458545
12.9813566,77.6459873
12.9878467,77.54983
12.9119426,77.6516074
13.0007149,77.6770171
12.9751758,77.5765423
12.9504357,77.6999696
12.9998575,77.6110386
12.929218,77.5838412
13.0109658,77.5545768
12.9437632,77.6385451
13.0614206,77.5871165
12.9745414,77.5453877
12.9649114,77.5803228
12.9625441,77.5983527
13.0076701,77.5635335
12.9610145,77.7016656
12.9067117,77.63295
13.0144519,77.5741215
13.0318007,77.5768962
12.9800414,77.5383654
12.9744821,77.5466776
13.0084391,77.5544018
13.0241587,77.5850353
12.9791998,77.5750193
12.960909,77.5277005
12.9747654,77.6079369
12.9902821,77.5790088
12.9370723,77.5850072
12.9327731,77.6884187
12.9463038,77.5878759
12.9286233,77.679925
12.9759463,77.577262
12.9591647,77.5777076
12.9809504,77.6075782
12.9810049,77.6105122
12.9777932,77.5755537
13.0083525,77.6943848
13.0082638,77.5799629
13.0094162,77.6967329
12.9601177,77.7162761
12.9500878,77.6900687
12.9634065,77.5798056
12.9771938,77.5764623
13.063012,77.5920041
12.9718202,77.5468756
13.0085204,77.5543176
12.9800933,77.604925
12.9604849,77.6435918
12.9815228,77.6102206
12.9811177,77.5984328
12.9898888,77.5539426
12.9645683,77.5764723
12.9326571,77.6884612
12.9973484,77.545672
12.9286698,77.5864944
12.9841351,77.6033253
13.072182,77.5933091
12.9735927,77.5792604
13.0076069,77.5711663
12.915833,77.6514588
13.0277463,77.5744081
12.9734513,77.5510376
12.9802888,77.5747798
12.9734703,77.5511811
12.9781408,77.5737246
12.9844331,77.6025723
12.9702842,77.6102514
12.9606964,77.583768
12.9811622,77.5985802
12.9916151,77.6529492
13.0714887,77.5873356
12.9250579,77.6189849
12.9699585,77.6103865
12.9717161,77.6581925
12.9636279,77.5844685
12.9116225,77.6447305
12.9815506,77.608268
12.9662933,77.5777833
12.9724156,77.5472196
12.9806464,77.5581639
12.9723608,77.5938049
12.9991345,77.5713898
12.9744115,77.5452871
12.9773046,77.5756669
13.000252,77.5494932
12.927647,77.6796234
12.964791,77.7179856
12.9784198,77.5434295
12.9724239,77.5471764
12.9917093,77.6071641
12.9308917,77.6057951
12.9743176,77.5447985
12.9910524,77.5718783
12.9740271,77.5448371
12.98106,77.610175
13.0074732,77.5712112
12.967618,77.6415566
12.9638069,77.5788901
12.9667735,77.5997795
12.9597798,77.5747606
13.0082274,77.6938794
12.9810439,77.609903
12.9890966,77.5990825
12.9620094,77.7013747
12.9889031,77.5922786
12.885564,77.6417349
12.9639557,77.5830008
12.988471,77.537572
13.0358474,77.589327
12.9710263,77.6473718
12.9771133,77.5764944
12.9843373,77.5538722
12.99789,77.55162
12.9646204,77.5765822
12.980982,77.610514
12.9642067,77.5714543
12.9931766,77.5890761
12.9774791,77.5766335
12.9841072,77.6033637
12.9842991,77.5826524
12.9998456,77.5505368
12.9643932,77.578366
12.9722371,77.6311558
12.9815091,77.6103722
13.0476757,77.5767955
12.9785344,77.5734259
12.9330997,77.6913261
13.0120517,77.5528291
12.9397836,77.6957243
12.962847,77.5901768
12.951662,77.7173974
12.9743876,77.5478799
12.9999423,77.5494105
12.9642633,77.5769768
12.9173889,77.5733991
12.9648845,77.5389202
12.9428227,77.5256644
13.0082266,77.695214
13.0203459,77.5320496
12.9778592,77.7124382
12.9642996,77.5426436
12.9978748,77.5514959
12.9752986,77.5764903
12.9746633,77.6055333
12.9036614,77.7041193
12.9792422,77.5770538
12.9322183,77.6317417
12.8994243,77.6754447
13.034391688973562,77.55736917257309
12.973398,77.5791515
12.9975259,77.5487474
12.9594158,77.5761638
12.9644973,77.5774324
13.045543,77.507716
13.0712463,77.5879973
12.9568224,77.7010603
12.912813,77.6804051
12.9812213,77.5985483
13.0083355,77.6953554
13.00072711984749,77.53505892938301
13.0231094,77.5327521
12.9605433,77.5777083
12.95093,77.5389083
12.9783123,77.573662
12.9342617,77.6906833
12.9949129,77.5897234
12.9878872,77.5373543
12.99544,77.6962353
12.9648183,77.5390865
13.0703044,77.5877371
12.9702213,77.5749743
12.9802793,77.5491247
12.8817594,77.5956224
12.9939858,77.6632741
13.0395195,77.5897668
12.8563286,77.6638303
12.9810899,77.6096888
13.0706919,77.5882686
12.9814354,77.610222
12.9732335,77.5776233
12.9812376,77.6095507
12.9816406,77.6080897
13.0329317,77.6272467
12.9992582,77.56981
12.8419391,77.6454924
12.8508807,77.6574497
12.9879053,77.7337191
12.958741,77.5779397
12.9174945,77.5778201
12.9936351,77.7172926
12.9789499,77.57971
12.9964831,77.669097
12.8797849,77.5448813
12.9260952,77.6767003
13.0279095,77.5420741
12.9877393,77.5913113
13.0127648,77.5690471
12.9431103,77.5710992
12.9929719,77.554436
12.9482451,77.5773227
13.071092,77.5878899
12.978109,77.5708089
12.9644985,77.5774302
12.9640117,77.5768997
13.1838896,77.6862641
12.9767483,77.5796312
13.070367,77.5875562
12.9829769,77.6107595
13.0078827,77.5484207
12.973705,77.5796933
12.9496467,77.6997144
12.9351261,77.6229467
13.0112872,77.5545818
12.9991293,77.5485072
12.9585546,77.5776591
13.1866432,77.6799478
12.9488051,77.5980425
12.9395633,77.632099
12.933565,77.6909833
12.8765065,77.5957425
13.0504718,77.5529213
12.99311,77.6097667
12.980735,77.5583811
12.8690806,77.6537893
13.1875372,77.6802436
13.0273856,77.5859321
12.932348661746367,77.68842226
12.9901393,77.599329
12.9442508,77.5709564
12.968874,77.6156664
12.9940759,77.6632943
12.997654,77.5500207
12.9815083,77.5986424
12.9961229,77.6681613
12.9924864,77.5545244
12.9354317,77.60885
12.981433,77.6085605
12.9822541,77.6104602
12.9930364,77.5889768
13.0103605,77.5064535
12.936597472982356,77.70390640512329
12.9295505,77.5806728
12.840905,77.6507045
12.89484793805587,77.55512732595251
12.9396988,77.695456
12.9757937,77.5813331
12.97112,77.576406
13.0241999,77.6927177
13.0993956,77.5777253
12.9940391,77.6631515
12.9698882,77.6150692
12.927216,77.6795581
12.9135037,77.5669009
12.9309977,77.6085152
13.0085441,77.6944104
12.9868167,77.5744112
12.9582367,77.70102
12.975853,77.5793342
12.9604601,77.571268
12.9827662,77.6106759
12.9803047,77.6099558
13.0037409,77.5500557
13.0079938,77.5565401
13.0476165,77.5764375
12.935704,77.6900126
12.9727491,77.5789324
12.9754879,77.576275
12.9988099,77.5527027
12.9538447,77.5432381
12.9127492,77.6352408
13.02149,77.7008767
12.841892,77.6459651
12.9734782,77.5781307
12.9938317,77.6100767
12.9736759,77.5738128
12.9772557,77.5756918
12.9714031,77.5977489
13.0728017,77.5896833
12.974446,77.5458635
12.982889,77.6093387
12.9714876,77.712264
13.0093382,77.5543836
12.991661,77.5885087
12.9895068,77.5991414
12.9454988,77.5798782
13.0117315,77.5545564
13.0094654,77.554333
12.9735287,77.6224893
12.9634033,77.5796733
13.0052335,77.6849874
12.9778724,77.5740593
12.9740646,77.5785247
13.0328736,77.6271457
12.9778433,77.5740267
12.9727479,77.5789602
12.9772395,77.5755383
12.9695456,77.6026655
13.0003186,77.6112482
12.896737,77.720017
12.9822599,77.6072417
12.9732247,77.5787567
13.0078869,77.5560452
12.9337488,77.6907952
13.0704877,77.587673
13.1865636,77.6802272
13.0710916,77.5878993
12.9915364,77.5884931
13.0714317,77.5881683
12.9336102,77.6908866
12.9692782,77.5753344
13.008845,77.5554217
12.9586462,77.5867816
12.9411693,77.4934835
12.9824007,77.607756
12.994034,77.5890592
12.9699943,77.5757516
12.973684,77.55156
12.9966603,77.580221
12.9312026,77.6072375
12.9811223,77.5984824
12.9822631,77.606518
12.973668,77.6144554
13.0150233,77.5551896
12.9785459,77.5751384
12.9277191,77.6807208
13.0709394,77.588269
12.9778276,77.5754094
12.9956267,77.6136767
12.9813494,77.5986091
13.0059133,77.5575567
12.9744627,77.5452689
12.9641062,77.5768097
13.0459644,77.6269484
12.9608207,77.5796476
12.9574628,77.7009585
12.9792893,77.6022257
12.9899923,77.5527502
12.8942759,77.6571154
12.9302825,77.6097372
13.0352685,77.589006
12.9990076,77.6179109
13.0346201,77.5887689
12.9751147,77.5770413
12.9743975,77.5453885
12.9670131,77.6004715
12.9645329,77.5771308
12.9805695,77.548763
13.0709234,77.5877184
12.9808621,77.6145601
13.0353603,77.5890144
13.0476957,77.576209
13.0081917,77.6944862
13.1842863,77.6795918
12.9610364,77.5120273
12.9534187,77.5425514
12.9646033,77.58404
12.9778423,77.5740936
12.9332427,77.691258
12.9068419,77.6292939
12.9346023,77.6130133
12.937453,77.5853439
12.9727968,77.5789951
13.0713012,77.5880953
12.9967844,77.568464
13.006846,77.5542673
12.9337897,77.6303642
12.92625,77.5841356
13.0177076,77.5317192
12.9749993,77.5757159
12.9596881,77.7016071
12.9811026,77.6101331
12.9983526,77.5502363
12.95499,77.5879833
13.0059645,77.5711538
12.997744,77.5684524
12.9823018,77.6060006
12.878210153256232,77.59549759740632
12.9715687,77.6581502
13.0575482,77.5464891
13.0352215,77.5889997
12.9674348,77.5744472
12.9702347,77.6066234
12.9339572,77.6906943
12.9936167,77.6619217
12.9643324,77.583999
12.9840398,77.6034163
12.926846,77.550865
12.9355056,77.6913172
13.0054352,77.6853522
12.9770202,77.5769999
12.9815766,77.6082487
12.8890137,77.639221
12.97541,77.5757834
12.9766861,77.5786068
12.9776419,77.5755198
13.0395784,77.5898146
12.971785,77.6581985
13.0582508,77.5932158
12.9806537,77.5970811
12.971254,77.5977285
12.9604659,77.7163743
12.9350595,77.6904533
12.9798664,77.6139896
12.9883007,77.6029923
13.00823,77.5453
12.982365,77.612225
12.9832805,77.6132767
12.9632304,77.5817342
12.9704241,77.6448267
12.9670246,77.5791046
13.057578,77.6484862
12.9778458,77.5794826
12.9865914,77.5744467
13.0043243,77.5533795
12.9744482,77.5455562
12.9122291,77.5857288
12.97589,77.5758014
12.9416294,77.5667817
12.9808269,77.6100454
12.9359908,77.6155354
12.9258382,77.6757739
12.9699958,77.6376207
12.974226,77.5446326
12.9355732,77.6901367
12.9132176,77.6256415
12.9930348,77.5541987
13.0703582,77.5875383
12.9100438,77.6266288
12.9735865,77.5792826
12.9811292,77.6102168
12.892144568783118,77.63815171334139
12.977367,77.5764881
12.973798,77.5516647
12.9774519,77.5779637
12.9822489,77.5987654
12.9643365,77.5770423
12.9778734,77.5776863
12.9587933,77.5775017
12.998665,77.5558644
12.9735314,77.6135198
12.9517765,77.5402148
12.9914372,77.5749483
12.8945615,77.5989999
12.9854363,77.5529574
12.9908676,77.5525473
12.9990492,77.5526144
12.9856504,77.6052969
13.035565,77.588952
12.9816696,77.5985945
12.9734316,77.5508332
13.001935,77.5503867
12.9259503,77.6763018
12.9822387,77.608306
13.007106,77.5711885
12.9991769,77.5486121
12.9063614,77.6986505
13.0077428,77.5711396
12.9799238,77.6025721
12.9649767,77.5777033
13.0598233,77.57658
12.9782243,77.57871
12.9735396,77.6199185
13.0055131,77.5700658
12.9820219,77.6064068
12.9729442,77.6175557
13.0007508,77.6129786
12.97461,77.5451618
12.9155275,77.5736649
12.9646668,77.5764733
12.9809797,77.6101153
12.9734401,77.5792747
12.9036316,77.7041438
13.0353645,77.5890084
12.89535,77.6756867
13.0354121,77.5889856
12.9330115,77.6913325
12.9646601,77.5737151
12.9809846,77.5750744
12.9870476,77.7346829
12.9644536,77.5762635
12.9860508,77.6018518
12.9964733,77.6690062
13.0118382,77.5520624
12.9644662,77.5520235
12.9957953,77.6134786
12.9774132,77.5804325
13.0440884,77.6009459
12.981566,77.6081633
12.9303449,77.6856154
13.1846278,77.6796912
12.9124125,77.6337306
12.9600071,77.7161961
12.9770749,77.5760085
12.9191826,77.5421704
12.9874205,77.5743256
13.0369958,77.574552
12.9735315,77.5497194
12.9796517,77.6071317
13.0453602,77.5066892
13.0474567,77.5763417
13.0119542,77.5541952
12.944123,77.5729892
12.9341811,77.6229253
12.997441,77.548622
12.999955,77.5697883
12.9120428,77.6464047
13.00341,77.526045
12.9640544,77.5767976
12.9801045,77.5748901
13.0710817,77.58812
12.9702651,77.5372998
12.9935946,77.5526768
12.9994383,77.5713432
12.9413702,77.6962397
13.0010267,77.55054
12.9774529,77.5800326
12.870654,77.6541278
13.0509201,77.5929321
12.9803853,77.6100541
12.966151,77.5349746
12.9937621,77.5892861
13.1861713,77.6798554
12.9333083,77.6911867
13.008094,77.6954564
13.0234393,77.5848725
12.966398,77.5353576
12.994531,77.6159282
12.9730083,77.5790401
12.97547,77.5748483
12.969673,77.5758983
13.0043053,77.5536594
13.1840327,77.679525
12.9758658,77.5759199
12.9766894,77.5794735
12.9707083,77.5743317
12.9138212,77.6084646
13.0007594,77.6123558
12.9959174,77.5713892
13.0054764,77.5684575
12.9760951,77.5783692
12.9579591,77.5672543
12.9646142,77.5738096
13.0081718,77.6954783
12.9878926,77.5371954
12.9809714,77.6104379
12.993423461914062,77.58890532835423
13.0201375,77.6564115
12.9457957,77.5955063
12.966501,77.5681475
12.9743792,77.5453728
12.9864791,77.5557719
12.9114717,77.63813
12.9309081,77.6065231
12.9640319,77.5508378
13.0121605,77.5544685
12.978962,77.5808314
12.9710238,77.5371355
12.9843003,77.6030026
13.0957423,77.6004985
13.1885793,77.6803884
12.9771465,77.5707821
12.9590134,77.5792758
